index,occurrence_no_x,locality,county_original,state,cc,notes,id,genus,age_max,age_min
1204,788638,Thuringia,Gotha,Thuringia,DE,,3214,Thuringothyris,290.1,283.5
1205,788639,Thuringia,Gotha,Thuringia,DE,,3206,Eudibamus,290.1,283.5
1206,789102,Agadez,Arlit,Agadez,NE,,3205,Moradisaurus,254.14,251.902
1207,789104,Oklahoma,Comanche,Oklahoma,US,,3199,Captorhinus,290.1,283.5
1208,789104,Oklahoma,Comanche,Oklahoma,US,,3200,Captorhinus,290.1,283.5
1209,789104,Oklahoma,Comanche,Oklahoma,US,,3201,Captorhinus,290.1,283.5
1210,789104,Oklahoma,Comanche,Oklahoma,US,,3202,Captorhinus,290.1,283.5
1211,789104,Oklahoma,Comanche,Oklahoma,US,,3203,Captorhinus,290.1,283.5
1212,789104,Oklahoma,Comanche,Oklahoma,US,,3204,Captorhinus,290.1,283.5
1213,789396,Texas,Baylor,Texas,US,,3198,Captorhinus,283.5,273.01
1214,789397,Texas,Baylor,Texas,US,,3197,Labidosaurus,283.5,273.01
1215,789398,Texas,Baylor,Texas,US,,3195,Captorhinus,283.5,273.01
1216,789398,Texas,Baylor,Texas,US,,3196,Captorhinus,283.5,273.01
1217,789656,Gansu,,Gansu,CN,,3194,Belebey,273.01,266.9
1218,789746,Texas,Baylor,Texas,US,,3193,Captorhinus,283.5,273.01
1219,789759,British Columbia,,British Columbia,CA,,3192,Wapitisaurus,251.2,248.9
1220,789764,Orenburg,,Orenburg,RU,,3191,Kapes,251.2,247.2
1221,789766,Komi,Ust-Vymskii,Komi,RU,,3190,Kapes,251.2,247.2
1222,789767,Bashkortostan,Belebei,Bashkortostan,RU,,3187,Bashkyroleter,266.9,264.28
1223,789767,Bashkortostan,Belebei,Bashkortostan,RU,,3188,Bashkyroleter,266.9,264.28
1224,789767,Bashkortostan,Belebei,Bashkortostan,RU,,3189,Bashkyroleter,266.9,264.28
1225,789771,Bashkortostan,,Bashkortostan,RU,,3186,Chalishevia,242,237
1226,789773,Bashkortostan,,Bashkortostan,RU,,3185,Energosuchus,242,237
1227,789995,Orenburg,Saraktash,Orenburg,RU,,3184,Rautiania,264.28,256.8
1228,789996,Orenburg,Saraktash,Orenburg,RU,,3183,Rautiania,264.28,256.8
1229,790004,Saxony,Mansfelder Land,Saxony,DE,,3182,Weigeltisaurus,259.51,254.14
1230,790009,Hessen,Hersfeld-Rotenburg,Hessen,DE,,3181,Weigeltisaurus,259.51,254.14
1231,790010,Hessen,Hersfeld-Rotenburg,Hessen,DE,,3180,Weigeltisaurus,259.51,254.14
1232,790011,Thuringia,Nordhausen,Thuringia,DE,,3179,Weigeltisaurus,259.51,254.14
1233,790024,Tirol,,Tulear,MG,,3178,Thadeosaurus,259.51,251.902
1234,790114,Fianarantsoa,,Fianarantsoa,MG,,3165,Claudiosaurus,259.51,251.902
1235,790114,Fianarantsoa,,Fianarantsoa,MG,,3166,Claudiosaurus,259.51,251.902
1236,790114,Fianarantsoa,,Fianarantsoa,MG,,3167,Claudiosaurus,259.51,251.902
1237,790114,Fianarantsoa,,Fianarantsoa,MG,,3168,Claudiosaurus,259.51,251.902
1238,790114,Fianarantsoa,,Fianarantsoa,MG,,3169,Claudiosaurus,259.51,251.902
1239,790114,Fianarantsoa,,Fianarantsoa,MG,,3170,Claudiosaurus,259.51,251.902
1240,790114,Fianarantsoa,,Fianarantsoa,MG,,3171,Claudiosaurus,259.51,251.902
1241,790114,Fianarantsoa,,Fianarantsoa,MG,,3172,Claudiosaurus,259.51,251.902
1242,790114,Fianarantsoa,,Fianarantsoa,MG,,3173,Claudiosaurus,259.51,251.902
1243,790114,Fianarantsoa,,Fianarantsoa,MG,,3174,Claudiosaurus,259.51,251.902
1244,790114,Fianarantsoa,,Fianarantsoa,MG,,3175,Claudiosaurus,259.51,251.902
1245,790114,Fianarantsoa,,Fianarantsoa,MG,,3176,Claudiosaurus,259.51,251.902
1246,790114,Fianarantsoa,,Fianarantsoa,MG,,3177,Claudiosaurus,259.51,251.902
1247,790115,Tulear,,Tulear,MG,,3164,Claudiosaurus,259.51,251.902
1248,790147,Fianarantsoa,,Fianarantsoa,MG,,3163,Claudiosaurus,259.51,251.902
1249,790203,Tulear,,Tulear,MG,,3162,Coelurosauravus,259.51,251.902
1250,790204,Tulear,,Tulear,MG,,3160,Coelurosauravus,259.51,251.902
1251,790204,Tulear,,Tulear,MG,,3161,Coelurosauravus,259.51,251.902
1252,790205,Orenburg,,Orenburg,RU,,3157,Belebey,266.9,264.28
1253,790205,Orenburg,,Orenburg,RU,,3158,Belebey,266.9,264.28
1254,790205,Orenburg,,Orenburg,RU,,3159,Belebey,266.9,264.28
1255,790206,Kirov,Kotelnich,Kirov,RU,,3150,Emeroleter,264.28,259.51
1256,790206,Kirov,Kotelnich,Kirov,RU,,3151,Emeroleter,264.28,259.51
1257,790206,Kirov,Kotelnich,Kirov,RU,,3152,Emeroleter,264.28,259.51
1258,790206,Kirov,Kotelnich,Kirov,RU,,3153,Emeroleter,264.28,259.51
1259,790206,Kirov,Kotelnich,Kirov,RU,,3154,Emeroleter,264.28,259.51
1260,790206,Kirov,Kotelnich,Kirov,RU,,3155,Emeroleter,264.28,259.51
1261,790206,Kirov,Kotelnich,Kirov,RU,,3156,Emeroleter,264.28,259.51
1262,790207,Orenburg,Abdulino,Orenburg,RU,,3149,Belebey,266.9,264.28
1263,790284,Saxony,Mansfelder Land,Saxony,DE,,3147,Protorosaurus,259.51,254.14
1264,790284,Saxony,Mansfelder Land,Saxony,DE,,3148,Protorosaurus,259.51,254.14
1265,790285,Saxony,Mansfelder Land,Saxony,DE,,3146,Weigeltisaurus,259.51,254.14
1266,790356,Texas,Knox,Texas,US,,3145,Captorhinus,283.5,273.01
1267,790366,Texas,Knox,Texas,US,,3144,Labidosaurus,283.5,273.01
1268,790369,Texas,Knox,Texas,US,,3143,Captorhinus,283.5,273.01
1269,790388,Texas,Baylor,Texas,US,,3141,Labidosaurikos,283.5,273.01
1270,790388,Texas,Baylor,Texas,US,,3142,Labidosaurikos,283.5,273.01
1271,790389,Texas,Knox,Texas,US,,3140,Labidosaurikos,283.5,273.01
1272,790390,Hessen,Hersfeld-Rotenburg,Hessen,DE,,3139,Weigeltisaurus,259.51,254.14
1273,790404,Queensland,,Queensland,AU,,3137,Kadimakara,251.902,251.2
1274,790404,Queensland,,Queensland,AU,,3138,Kadimakara,251.902,251.2
1275,790405,Queensland,,Queensland,AU,,3135,Kudnu,251.902,251.2
1276,790405,Queensland,,Queensland,AU,,3136,Kudnu,251.902,251.2
1277,790406,Saxony,Saxony,Saxony,DE,,3134,Parasaurus,259.51,254.14
1278,790462,Thuringia,Ilm-Kreis,Thuringia,DE,,3133,Parasaurus,259.51,254.14
1279,790463,Thuringia,Nordhausen,Thuringia,DE,,3132,Parasaurus,259.51,254.14
1280,790482,Texas,Knox,Texas,US,,3131,Captorhinikos,283.5,273.01
1281,790483,Texas,Knox,Texas,US,,3130,Captorhinikos,283.5,273.01
1282,790486,Texas,Archer,Texas,US,,3125,Protorothyris,298.9,293.52
1283,790486,Texas,Archer,Texas,US,,3126,Protorothyris,298.9,293.52
1284,790486,Texas,Archer,Texas,US,,3127,Protorothyris,298.9,293.52
1285,790486,Texas,Archer,Texas,US,,3128,Protorothyris,298.9,293.52
1286,790486,Texas,Archer,Texas,US,,3129,Protorothyris,298.9,293.52
1287,790487,Texas,Archer,Texas,US,,3124,Romeria,298.9,293.52
1288,790511,Eastern Cape,,Eastern Cape,ZA,,3119,Pareiasuchus,259.51,254.14
1289,790511,Eastern Cape,,Eastern Cape,ZA,,3120,Pareiasuchus,259.51,254.14
1290,790511,Eastern Cape,,Eastern Cape,ZA,,3121,Pareiasuchus,259.51,254.14
1291,790511,Eastern Cape,,Eastern Cape,ZA,,3122,Pareiasuchus,259.51,254.14
1292,790511,Eastern Cape,,Eastern Cape,ZA,,3123,Pareiasuchus,259.51,254.14
1293,791754,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,3118,Zanclodon,242,237
1294,791882,Hessen,Hersfeld-Rotenburg,Hessen,DE,,3117,Parasaurus,259.51,254.14
1295,791885,Hessen,Hersfeld-Rotenburg,Hessen,DE,,3116,Parasaurus,259.51,254.14
1296,791945,Hessen,Hersfeld-Rotenburg,Hessen,DE,,3115,Protorosaurus,259.51,254.14
1297,792227,Saxony,Mansfelder Land,Saxony,DE,,3114,Coelurosauravus,259.51,254.14
1298,792528,Baden-Wurttemberg,Lorrach,Baden-Wurttemberg,DE,,3113,Sclerosaurus,247.2,244.7
1299,792529,Switzerland,,Basel-Landschaft,CH,,3112,Sclerosaurus,247.2,244.7
1300,792533,Wyoming,Natrona,Wyoming,US,,3111,Corosaurus,248.9,247.2
1301,792534,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,,3110,Noteosuchus,251.902,251.2
1302,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3098,Euparkeria,247.2,242
1303,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3099,Euparkeria,247.2,242
1304,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3100,Euparkeria,247.2,242
1305,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3101,Euparkeria,247.2,242
1306,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3102,Euparkeria,247.2,242
1307,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3103,Euparkeria,247.2,242
1308,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3104,Euparkeria,247.2,242
1309,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3105,Euparkeria,247.2,242
1310,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3106,Euparkeria,247.2,242
1311,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3107,Euparkeria,247.2,242
1312,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3108,Euparkeria,247.2,242
1313,792535,Eastern Cape,Maletswai,Eastern Cape,ZA,,3109,Euparkeria,247.2,242
1314,792536,Eastern Cape,Maletswai,Eastern Cape,ZA,,3094,Mesosuchus,247.2,242
1315,792536,Eastern Cape,Maletswai,Eastern Cape,ZA,,3095,Mesosuchus,247.2,242
1316,792536,Eastern Cape,Maletswai,Eastern Cape,ZA,,3096,Mesosuchus,247.2,242
1317,792536,Eastern Cape,Maletswai,Eastern Cape,ZA,,3097,Mesosuchus,247.2,242
1318,792537,Eastern Cape,Maletswai,Eastern Cape,ZA,,3093,Euparkeria,247.2,242
1319,792593,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,,3091,Sauropareion,251.902,247.2
1320,792593,Eastern Cape,Inxuba Yethemba,Eastern Cape,ZA,,3092,Sauropareion,251.902,247.2
1321,792619,Nizhegorod,Vetluga,Nizhegorod,RU,,3090,Phaanthosaurus,251.902,251.2
1322,792621,Nizhegorod,Krasnye Baki,Nizhegorod,RU,,3089,Phaanthosaurus,251.902,251.2
1323,792622,Thuringia,Hildburghausen,Thuringia,DE,,3087,Anomoiodon,247.2,245.5
1324,792622,Thuringia,Hildburghausen,Thuringia,DE,,3088,Anomoiodon,247.2,245.5
1325,792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,3083,Nyctiphruretus,273.01,264.28
1326,792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,3084,Nyctiphruretus,273.01,264.28
1327,792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,3085,Nyctiphruretus,273.01,264.28
1328,792642,Arkhangelsk,Mezen',Arkhangelsk,RU,,3086,Nyctiphruretus,273.01,264.28
1329,792722,Oklahoma,Blaine,Oklahoma,US,,3082,Macroleter,273.01,264.28
1330,794729,Eastern,Lundazi,Eastern,ZM,,3081,Pareiasuchus,259.51,254.14
1331,795305,Vladimir,Vyazniki,Vladimir,RU,,3080,Archosaurus,259.51,256.8
1332,795309,Vladimir,Vyazniki,Vladimir,RU,,3079,Obirkovia,259.51,256.8
1333,795351,Vladimir,Vyazniki,Vladimir,RU,,3078,Archosaurus,259.51,256.8
1334,795352,Nizhegorod,Tonshaevo,Nizhegorod,RU,,3077,Archosaurus,259.51,256.8
1335,796148,Orenburg,Grachevskii,Orenburg,RU,,3076,Kinelia,259.51,256.8
1336,797372,Piedmont,Varese,Piedmont,IT,,3073,Macrocnemus,247.2,237
1337,797372,Piedmont,Varese,Piedmont,IT,,3074,Macrocnemus,247.2,237
1338,797372,Piedmont,Varese,Piedmont,IT,,3075,Macrocnemus,247.2,237
1339,797942,Switzerland,Mendrisio,Ticino,CH,,3071,Macrocnemus,247.2,242
1340,797942,Switzerland,Mendrisio,Ticino,CH,,3072,Macrocnemus,247.2,242
1341,797944,Switzerland,Mendrisio,Ticino,CH,,3070,Serpianosaurus,243.8,242
1342,797945,Switzerland,Mendrisio,Ticino,CH,,3069,Serpianosaurus,243.8,242
1343,797946,Switzerland,Mendrisio,Ticino,CH,,3067,Serpianosaurus,243.8,242
1344,797946,Switzerland,Mendrisio,Ticino,CH,,3068,Serpianosaurus,243.8,242
1345,797947,Switzerland,Mendrisio,Ticino,CH,,3063,Serpianosaurus,243.8,242
1346,797947,Switzerland,Mendrisio,Ticino,CH,,3064,Serpianosaurus,243.8,242
1347,797947,Switzerland,Mendrisio,Ticino,CH,,3065,Serpianosaurus,243.8,242
1348,797947,Switzerland,Mendrisio,Ticino,CH,,3066,Serpianosaurus,243.8,242
1349,797948,Switzerland,Mendrisio,Ticino,CH,,3061,Serpianosaurus,242,239.7
1350,797948,Switzerland,Mendrisio,Ticino,CH,,3062,Serpianosaurus,242,239.7
1351,797949,Switzerland,Mendrisio,Ticino,CH,,3058,Serpianosaurus,242,239.7
1352,797949,Switzerland,Mendrisio,Ticino,CH,,3059,Serpianosaurus,242,239.7
1353,797949,Switzerland,Mendrisio,Ticino,CH,,3060,Serpianosaurus,242,239.7
1354,797950,Switzerland,Mendrisio,Ticino,CH,,3053,Serpianosaurus,242,239.7
1355,797950,Switzerland,Mendrisio,Ticino,CH,,3054,Serpianosaurus,242,239.7
1356,797950,Switzerland,Mendrisio,Ticino,CH,,3055,Serpianosaurus,242,239.7
1357,797950,Switzerland,Mendrisio,Ticino,CH,,3056,Serpianosaurus,242,239.7
1358,797950,Switzerland,Mendrisio,Ticino,CH,,3057,Serpianosaurus,242,239.7
1359,797951,Switzerland,Mendrisio,Ticino,CH,,3052,Serpianosaurus,247.2,242
1360,797952,Switzerland,Mendrisio,Kanton Tessin,CH,,3047,Serpianosaurus,247.2,237
1361,797952,Switzerland,Mendrisio,Kanton Tessin,CH,,3048,Serpianosaurus,247.2,237
1362,797952,Switzerland,Mendrisio,Kanton Tessin,CH,,3049,Serpianosaurus,247.2,237
1363,797952,Switzerland,Mendrisio,Kanton Tessin,CH,,3050,Serpianosaurus,247.2,237
1364,797952,Switzerland,Mendrisio,Kanton Tessin,CH,,3051,Serpianosaurus,247.2,237
1365,797953,Switzerland,Mendrisio,Kanton Tessin,CH,,3046,Macrocnemus,247.2,237
1366,797954,Switzerland,Mendrisio,Ticino,CH,,3045,Serpianosaurus,247.2,237
1367,797955,Switzerland,Mendrisio,Ticino,CH,,3044,Serpianosaurus,247.2,237
1368,797956,Switzerland,Mendrisio,Ticino,CH,,3040,Serpianosaurus,247.2,237
1369,797956,Switzerland,Mendrisio,Ticino,CH,,3041,Serpianosaurus,247.2,237
1370,797956,Switzerland,Mendrisio,Ticino,CH,,3042,Serpianosaurus,247.2,237
1371,797956,Switzerland,Mendrisio,Ticino,CH,,3043,Serpianosaurus,247.2,237
1372,797957,Switzerland,Mendrisio,Ticino,CH,,3039,Macrocnemus,242,237
1373,799563,England,Durham,England,UK,,3038,Adelosaurus,259.51,254.14
1374,799811,Kirov,Slobodskoi,Kirov,RU,,3037,Nyctiboetus,276.5,266.9
1375,799826,Bashkortostan,Belebei,Bashkortostan,RU,,3036,Rhipaeosaurus,266.9,264.28
1376,800076,San Juan,,San Juan,AR,,3035,Panphagia,237,227
1377,800077,Oklahoma,Cleveland,Oklahoma,US,,3032,Captorhinikos,283.5,273.01
1378,800077,Oklahoma,Cleveland,Oklahoma,US,,3033,Captorhinikos,283.5,273.01
1379,800077,Oklahoma,Cleveland,Oklahoma,US,,3034,Captorhinikos,283.5,273.01
1380,800078,Oklahoma,Cleveland,Oklahoma,US,,3031,Captorhinikos,283.5,273.01
1381,800599,Miyagi,Motoyoshui-gun,Miyagi,JP,,3030,Utatsusaurus,251.2,247.2
1382,801922,Kaloleni,Kaloleni/Kinango,Kaloleni,KE,,3029,Kenyasaurus,251.902,247.2
1387,805144,Massachusetts,Franklin,Massachusetts,US,,3024,Eubrontes,201.4,199.5
1388,805166,Switzerland,commune Filisur,Canton Grisons,CH,,3023,Raeticodactylus,213.2,201.4
1389,805168,Switzerland,,Canton Grisons,CH,,3022,Caviramus,213.2,201.4
1390,805204,Massachusetts,Franklin,Massachusetts,US,,3021,Batrachopus,201.4,199.5
1391,806122,Virginia,Hanover,Virginia,US,,3020,Doswellia,237,227
1392,806205,Guizhou,Panxian,Guizhou,CN,,3017,Qianosuchus,244.7,243.8
1393,806205,Guizhou,Panxian,Guizhou,CN,,3018,Qianosuchus,244.7,243.8
1394,806205,Guizhou,Panxian,Guizhou,CN,,3019,Qianosuchus,244.7,243.8
1395,806332,Xinjiang,Turfan,Xinjiang,CN,,3016,Turfanosuchus,247.2,242
1396,806718,Texas,Garza,Texas,US,,3015,Trilophosaurus,227,208.5
1397,806719,Texas,Garza,Texas,US,,3014,Trilophosaurus,227,208.5
1398,806720,Texas,Garza,Texas,US,,3013,Trilophosaurus,227,208.5
1399,806721,Texas,Garza,Texas,US,,3012,Leptosuchus,227,208.5
1400,806914,Eastern Cape,Chris Hani,Eastern Cape,ZA,,3011,Procolophon,251.902,247.2
1401,806953,Texas,Baylor/Willbarger,Texas,US,,3010,Labidosaurus,283.5,273.01
1402,807183,Eastern Cape,Chris Hani,Eastern Cape,ZA,,3009,Paliguana,251.902,247.2
1404,807814,Eastern Cape,Camdeboo,Eastern Cape,ZA,,3006,Youngina,259.51,251.902
1405,807814,Eastern Cape,Camdeboo,Eastern Cape,ZA,,3007,Youngina,259.51,251.902
1406,807815,Arizona,,Arizona,US,,3005,Trilophosaurus,227,208.5
1407,807923,Arizona,,Arizona,US,,3004,Machaeroprosopus,227,208.5
1408,808133,Western Cape,Central Karoo,Western Cape,ZA,,3003,Youngina,259.51,251.902
1409,808154,Western Cape,Beaufort West,Western Cape,ZA,,2998,Youngina,259.51,254.14
1410,808154,Western Cape,Beaufort West,Western Cape,ZA,,2999,Youngina,259.51,254.14
1411,808154,Western Cape,Beaufort West,Western Cape,ZA,,3000,Youngina,259.51,254.14
1412,808154,Western Cape,Beaufort West,Western Cape,ZA,,3001,Youngina,259.51,254.14
1413,808154,Western Cape,Beaufort West,Western Cape,ZA,,3002,Youngina,259.51,254.14
1414,808649,Northern Cape,Kareeberg,Northern Cape,ZA,,2996,Eunotosaurus,264.28,259.51
1415,808649,Northern Cape,Kareeberg,Northern Cape,ZA,,2997,Eunotosaurus,264.28,259.51
1416,809377,Tirol,,Tirol,IT,,2995,Kayentapus,201.4,199.5
1417,809380,Tirol,,Tirol,IT,,2994,Kayentapus,201.4,199.5
1418,811288,England,Devon,England,UK,,2993,Fodonyx,247.2,242
1419,811289,England,Devon,England,UK,,2992,Fodonyx,247.2,242
1420,811299,England,Devon,England,UK,,2991,Fodonyx,247.2,242
1421,811300,England,Devon,England,UK,,2990,Fodonyx,247.2,242
1422,811301,England,Devon,England,UK,,2989,Fodonyx,247.2,242
1423,811302,England,Devon,England,UK,,2988,Fodonyx,247.2,242
1424,811303,England,Devon,England,UK,,2987,Fodonyx,247.2,242
1425,811309,England,Devon,England,UK,,2986,Fodonyx,247.2,242
1426,811310,England,Devon,England,UK,,2985,Fodonyx,247.2,242
1427,811311,England,Devon,England,UK,,2984,Fodonyx,247.2,242
1428,811312,England,Devon,England,UK,,2983,Fodonyx,247.2,242
1429,811313,England,Devon,England,UK,,2982,Fodonyx,247.2,242
1430,811314,England,Devon,England,UK,,2981,Fodonyx,247.2,242
1431,811315,England,Devon,England,UK,,2980,Fodonyx,247.2,242
1432,811316,England,Devon,England,UK,,2979,Fodonyx,247.2,242
1433,811318,England,Devon,England,UK,,2978,Fodonyx,247.2,242
1434,811319,England,Devon,England,UK,,2977,Fodonyx,247.2,242
1435,811320,England,Devon,England,UK,,2976,Fodonyx,247.2,242
1436,811326,England,Devon,England,UK,,2975,Bentonyx,247.2,242
1437,811330,England,Devon,England,UK,,2974,Kapes,247.2,242
1438,811331,England,Devon,England,UK,,2973,Kapes,247.2,242
1439,811337,England,Devon,England,UK,,2972,Coartaredens,247.2,242
1440,811338,England,Devon,England,UK,,2971,Coartaredens,247.2,242
1441,811340,England,Devon,England,UK,,2970,Fodonyx,247.2,242
1442,811360,England,Devon,England,UK,,2969,Tanystropheus,247.2,242
1443,811363,England,Devon,England,UK,,2968,Fodonyx,247.2,242
1444,811364,England,Devon,England,UK,,2967,Fodonyx,247.2,242
1445,811667,Nova Scotia,Hants County,Nova Scotia,CA,,2966,Scoloparia,237,227
1446,811738,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,2962,Saurischichnus,227,208.5
1447,811738,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,2963,Saurischichnus,227,208.5
1448,811738,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,2964,Saurischichnus,227,208.5
1449,811738,Baden-Wurttemberg,,Baden-Wurttemberg,DE,,2965,Saurischichnus,227,208.5
1450,811765,New Jersey,Somerset,New Jersey,US,,2961,Stegomus,227,208.5
1451,811782,Connecticut,New Haven,Connecticut,US,,2960,Hypsognathus,208.5,201.4
1452,811785,Nova Scotia,Kings County,Nova Scotia,CA,,2959,Hypsognathus,227,208.5
1453,811795,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2956,Soturnia,227,208.5
1454,811795,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2957,Soturnia,227,208.5
1455,811795,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2958,Soturnia,227,208.5
1456,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2940,Clevosaurus,227,208.5
1457,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2941,Clevosaurus,227,208.5
1458,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2942,Clevosaurus,227,208.5
1459,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2943,Clevosaurus,227,208.5
1460,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2944,Clevosaurus,227,208.5
1461,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2945,Clevosaurus,227,208.5
1462,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2946,Clevosaurus,227,208.5
1463,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2947,Clevosaurus,227,208.5
1464,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2948,Clevosaurus,227,208.5
1465,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2949,Clevosaurus,227,208.5
1466,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2950,Clevosaurus,227,208.5
1467,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2951,Clevosaurus,227,208.5
1468,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2952,Clevosaurus,227,208.5
1469,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2953,Clevosaurus,227,208.5
1470,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2954,Clevosaurus,227,208.5
1471,811801,Rio Grande do Sul,Faxinal do Soturno County,Rio Grande do Sul,BR,,2955,Clevosaurus,227,208.5
1472,812265,New Mexico,Rio Arriba,New Mexico,US,,2939,Vancleavea,227,208.5
1473,812267,New Mexico,Rio Arriba,New Mexico,US,,2938,Typothorax,227,208.5
1474,814095,Marrakech,,Marrakech-Tensift-Al Haouz,MA,,2937,Arganaceras,259.51,254.14
1475,814159,Northern Cape,Karoo Hoogland,Northern Cape,ZA,,2936,Australothyris,264.28,259.51
1476,814161,Kirov,Kotelnich,Kirov,RU,,2927,Deltavjatia,264.28,259.51
1477,814161,Kirov,Kotelnich,Kirov,RU,,2928,Deltavjatia,264.28,259.51
1478,814161,Kirov,Kotelnich,Kirov,RU,,2929,Deltavjatia,264.28,259.51
1479,814161,Kirov,Kotelnich,Kirov,RU,,2930,Deltavjatia,264.28,259.51
1480,814161,Kirov,Kotelnich,Kirov,RU,,2931,Deltavjatia,264.28,259.51
1481,814161,Kirov,Kotelnich,Kirov,RU,,2932,Deltavjatia,264.28,259.51
1482,814161,Kirov,Kotelnich,Kirov,RU,,2933,Deltavjatia,264.28,259.51
1483,814161,Kirov,Kotelnich,Kirov,RU,,2934,Deltavjatia,264.28,259.51
1484,814161,Kirov,Kotelnich,Kirov,RU,,2935,Deltavjatia,264.28,259.51
1485,814519,Northern Cape,Thembelihle,Northern Cape,ZA,,2926,Mesosaurus,290.1,283.5
1486,814809,Goias,Portelandia,Goias,BR,,2925,Brazilosaurus,290.1,283.5
1487,814810,Goias,Portelandia,Goias,BR,,2924,Stereosternum,290.1,283.5
1488,815039,Goias,Perolandia,Goias,BR,,2914,Brazilosaurus,290.1,283.5
1489,815039,Goias,Perolandia,Goias,BR,,2915,Brazilosaurus,290.1,283.5
1490,815039,Goias,Perolandia,Goias,BR,,2916,Brazilosaurus,290.1,283.5
1491,815039,Goias,Perolandia,Goias,BR,,2917,Brazilosaurus,290.1,283.5
1492,815039,Goias,Perolandia,Goias,BR,,2918,Brazilosaurus,290.1,283.5
1493,815039,Goias,Perolandia,Goias,BR,,2919,Brazilosaurus,290.1,283.5
1494,815039,Goias,Perolandia,Goias,BR,,2920,Brazilosaurus,290.1,283.5
1495,815039,Goias,Perolandia,Goias,BR,,2921,Brazilosaurus,290.1,283.5
